BinaryWithMomentum.csv
0.5798947017538911
0.538807256687752
0.5016513203135651
0.5145346630815512
0.5452869957560115
0.5484614174013845
0.5227347788377144
0.5006303003046341
0.5088306683611827
0.5272269489918353
0.5280950557290224
0.5117470994350264
0.49979565159242245
0.5058943509267984
0.5165545374514505
0.515636188068751
0.5052321590402216
0.49937387107408576
0.503970449002803
0.5098153871933389
0.5082634529332416
0.5019064449866792
0.49916748548019313
0.5023323323296914
0.5054492698406919
0.5039308714143238
0.5001156870489553
0.498949555140052
0.5010223315611944
0.5025959725272954
0.5013739786567404
0.49912119041716363
0.4986389069392713
0.499916947798873
0.5006636807858564
0.4997422596881044
0.4984024456795403
0.4982125005678717
0.4989543027164939
0.4992495589054484
0.4985686816639625
0.49774251793657387
0.4976346830232046
0.49801154624736804
0.49805122229673815
0.49752108116160587
0.4969639816145668
0.49684732945312127
0.4969684375132539
0.49684348807103673
0.4963854242173732
0.49593903387523464
0.49575131699762653
0.49566609713444854
0.4954006476903193
0.4949351708297608
0.4944866006836299
0.4941786608700275
0.49389436674012627
0.4934701218714903
0.4929139226408482
0.492358519456332
0.49185952665667376
0.4913312357916016
0.4906798046323041
0.48992223703912274
0.4891365765107741
0.4883395080240286
0.4874664986341068
0.48646242660946576
0.48534226374760037
0.4841462195621019
0.4828678863440049
0.4814565578268132
0.4798775967774541
0.4781388633072996
0.47625287398778837
0.4741970348106941
0.47192664516527866
0.4694138911721439
0.46665457821311873
0.4636385849214454
0.4603313609719207
0.4566908335760843
0.45269008177864056
0.4483123772320027
0.44353001806349657
0.4383004563718877
0.4325834161643781
0.42635141811300964
0.41957992237866126
0.41223599764592467
0.4042842288083272
0.39569958150500073
0.3864674864755593
0.37657435820960616
0.36600718702186397
0.35476444243047855
0.34286204077723825
0.33032833653954136
0.3172010366647252
0.3035334469486427
0.28939952512033346
0.27488960769436444
0.2601050650126836
0.2451596180247373
0.23018038932264429
0.21530127365440793
0.20065408836168558
0.1863644034188766
0.17254894387923286
0.1593101364512316
0.14673078101528847
0.1348727677904346
0.12377818511862765
0.11346987852167857
0.10395198666983788
0.09521214670987263
0.08722501895417017
0.07995565055776103
0.07336213497298688
0.06739796827929108
0.06201435523156157
0.0571622310079403
0.052793717374756806
0.048863019262715704
