BipolarWithNoMomentum.csv
2.3132242184852863
2.1632206051623726
2.0700868205982146
2.0208446102194406
1.9964774751294923
1.983758456495127
1.9759425159583883
1.9700528546727272
1.9648496373728936
1.959817425184264
1.9547292814765578
1.949470388900611
1.9439685387909151
1.9381669264758288
1.9320133766090328
1.9254558934474422
1.918440644477199
1.9109108919096107
1.9028063102507096
1.8940624821746632
1.884610501958729
1.8743766706735787
1.863282291421826
1.8512435855304603
1.8381717589593685
1.8239732549050225
1.808550234487786
1.7918013326032343
1.7736227401875788
1.7539096666500602
1.7325582359923868
1.7094678655307836
1.6845441648397048
1.6577023715810357
1.6288713070126413
1.5979977844694782
1.5650513381482338
1.5300290598271862
1.4929602454917288
1.4539104755926324
1.4129846996570408
1.3703288871845165
1.3261298573715843
1.2806130162597178
1.2340379044868872
1.1866916714640008
1.1388808116503313
1.0909216907478299
1.0431305226615655
0.9958135108331709
0.9492578333822115
0.9037240390127647
0.8594402511869257
0.8165983805230961
0.7753523499172139
0.7358181691508796
0.6980755728348198
0.6621708644518189
0.6281205878009569
0.5959156664105031
0.5655256991190979
0.5369031631866692
0.5099873438506919
0.48470787291822687
0.46098781363843294
0.43874627236580155
0.4179005491317447
0.39836786027940096
0.38006667857804055
0.362917741731432
0.34684478084145615
0.33177501782492574
0.31763947631259626
0.3043731451557467
0.2919150280059396
0.2802081069585628
0.2691992432210711
0.2588390333132555
0.2490816354720333
0.2398845777039058
0.2312085562582955
0.2230172311222878
0.21527702339390486
0.207956918010342
0.2010282742277868
0.1944646454156902
0.1882416090932549
0.18233660765936574
0.17672879991594978
0.17139892323153944
0.16632916601452694
0.16150305004656426
0.15690532215168235
0.15252185463491097
0.14833955390681075
0.14434627671062444
0.1405307533815832
0.13688251758926845
0.1333918420408559
0.13004967965333514
0.12684760973471004
0.12377778874657717
0.12083290525247893
0.11800613868743073
0.1152911216136576
0.11268190515557197
0.11017292733327211
0.10775898403825479
0.1054352024176558
0.1031970164541596
0.10104014454786384
0.09896056892390384
0.09695451670565311
0.09501844250790903
0.09314901241776202
0.09134308924292839
0.08959771891829293
0.0879101179713764
0.08627766195646416
0.0846978747753317
0.08316841880991786
0.08168708579902807
0.08025178839724573
0.0788605523597483
0.07751150930173994
0.07620288998574169
0.07493301809409866
0.07370030444779814
0.0725032416360678
0.07134039902430848
0.07021041811069317
0.0691120082043064
0.06804394239999387
0.06700505382718906
0.06599423215188814
0.06501042031267389
0.06405261147326922
0.06311984617553973
0.062211209678171536
0.06132582946745095
0.0604628729276578
0.05962154515958483
0.058801086936603936
0.05800077278853071
0.05721990920430471
0.05645783294519169
0.055713909460861126
0.05498753140126943
0.05427811721782118
0.053585109847768056
0.052907975476260104
0.05224620237087754
0.05159929978385114
0.050966796917534016
0.050348241949004155
0.04974320110998043
